Gene	gene_length	Zero_proportion
ENSDARG00000092176	3757	0.021479713603818614
ENSDARG00000092178	440	0.9260143198090692
ENSDARG00000092179	661	0.09069212410501193
ENSDARG00000092180	895	0.747016706443914
ENSDARG00000092181	5446	0.02386634844868735
ENSDARG00000092185	320	0.20286396181384247
ENSDARG00000092191	821	0.10023866348448687
ENSDARG00000092197	2600	0.9140811455847255
ENSDARG00000092199	5892	0.01909307875894988
ENSDARG00000092200	1053	0.7446300715990454
ENSDARG00000092202	2361	0.441527446300716
ENSDARG00000092204	1039	0.33651551312649164
ENSDARG00000092211	309	0.09785202863961814
ENSDARG00000092216	201	0.60381861575179
ENSDARG00000092218	1026	0.9570405727923628
ENSDARG00000092222	932	0.5441527446300716
ENSDARG00000092225	2143	0.05250596658711217
ENSDARG00000092226	563	0.7971360381861575
ENSDARG00000092228	1212	0.08591885441527446
ENSDARG00000092230	1197	0.34844868735083534
ENSDARG00000092233	4595	0.3341288782816229
ENSDARG00000092238	1174	0.918854415274463
ENSDARG00000092240	981	0.35083532219570407
ENSDARG00000092241	2607	0.06682577565632458
ENSDARG00000092242	1032	0.8949880668257757
ENSDARG00000092243	597	0.10739856801909307
ENSDARG00000092245	524	0.08591885441527446
ENSDARG00000092246	915	0.10739856801909307
ENSDARG00000092247	534	0.3317422434367542
ENSDARG00000092249	1136	0.7875894988066826
ENSDARG00000092252	2846	0.06682577565632458
ENSDARG00000092254	2731	0.08591885441527446
ENSDARG00000092255	871	0.6921241050119332
ENSDARG00000092257	1331	0.13365155131264916
ENSDARG00000092259	982	0.03818615751789976
ENSDARG00000092260	2113	0.38424821002386633
ENSDARG00000092262	565	0.9284009546539379
ENSDARG00000092263	606	0.5966587112171837
ENSDARG00000092266	716	0.26252983293556087
ENSDARG00000092269	2083	0.15274463007159905
ENSDARG00000092272	1254	0.41766109785202865
ENSDARG00000092274	816	0.5871121718377088
ENSDARG00000092275	1173	0.5274463007159904
ENSDARG00000092277	2804	0.06205250596658711
ENSDARG00000092278	831	0.045346062052505964
ENSDARG00000092279	695	0.5584725536992841
ENSDARG00000092281	7979	0.016706443914081145
ENSDARG00000092282	1022	0.7064439140811456
ENSDARG00000092283	604	0.24343675417661098
ENSDARG00000092285	1179	0.1288782816229117
ENSDARG00000092286	324	0.5298329355608592
ENSDARG00000092287	984	0.48448687350835323
ENSDARG00000092288	1909	0.14558472553699284
ENSDARG00000092290	4337	0.03579952267303103
ENSDARG00000092294	2973	0.46539379474940334
ENSDARG00000092295	544	0.35799522673031026
ENSDARG00000092299	383	0.38663484486873506
ENSDARG00000092300	509	0.9069212410501193
ENSDARG00000092303	1461	0.7971360381861575
ENSDARG00000092304	189	0.38902147971360385
ENSDARG00000092305	2329	0.026252983293556086
ENSDARG00000092307	698	0.3269689737470167
ENSDARG00000092308	1338	0.5107398568019093
ENSDARG00000092309	404	0.4128878281622912
ENSDARG00000092310	4356	0.02386634844868735
ENSDARG00000092311	623	0.6801909307875895
ENSDARG00000092315	1267	0.14081145584725538
ENSDARG00000092317	1644	0.9164677804295943
ENSDARG00000092319	2257	0.21479713603818615
ENSDARG00000092321	404	0.29594272076372313
ENSDARG00000092322	1227	0.665871121718377
ENSDARG00000092324	577	0.6610978520286396
ENSDARG00000092327	954	0.11694510739856802
ENSDARG00000092331	1676	0.46539379474940334
ENSDARG00000092334	751	0.5799522673031027
ENSDARG00000092335	646	0.031026252983293555
ENSDARG00000092336	1638	0.11217183770883055
ENSDARG00000092337	3458	0.011933174224343675
ENSDARG00000092339	1135	0.8210023866348448
ENSDARG00000092341	1124	0.03818615751789976
ENSDARG00000092345	1034	0.8210023866348448
ENSDARG00000092346	747	0.639618138424821
ENSDARG00000092347	1517	0.10023866348448687
ENSDARG00000092348	949	0.1026252983293556
ENSDARG00000092350	1629	0.8544152744630071
ENSDARG00000092351	1006	0.20047732696897375
ENSDARG00000092352	1375	0.684964200477327
ENSDARG00000092354	2330	0.045346062052505964
ENSDARG00000092358	2597	0.10739856801909307
ENSDARG00000092359	2121	0.057279236276849645
ENSDARG00000092360	912	0.050119331742243436
ENSDARG00000092361	5472	0.016706443914081145
ENSDARG00000092362	2302	0.10978520286396182
ENSDARG00000092364	952	0.031026252983293555
ENSDARG00000092369	538	0.45823389021479716
ENSDARG00000092372	373	0.3937947494033413
ENSDARG00000092373	2247	0.06921241050119331
ENSDARG00000092376	1727	0.3054892601431981
ENSDARG00000092378	951	0.6539379474940334
ENSDARG00000092379	893	0.2315035799522673
ENSDARG00000092380	1446	0.7064439140811456
ENSDARG00000092381	1969	0.1026252983293556
ENSDARG00000092383	919	0.22673031026252982
ENSDARG00000092384	1144	0.8257756563245824
ENSDARG00000092387	514	0.057279236276849645
ENSDARG00000092388	874	0.050119331742243436
ENSDARG00000092390	1398	0.5274463007159904
ENSDARG00000092394	3416	0.057279236276849645
ENSDARG00000092396	181	0.7684964200477327
ENSDARG00000092398	904	0.10023866348448687
ENSDARG00000092399	984	0.8806682577565632
ENSDARG00000092400	215	0.6992840095465394
ENSDARG00000092402	5146	0.016706443914081145
ENSDARG00000092404	7897	0.03341288782816229
ENSDARG00000092406	1523	0.9379474940334129
ENSDARG00000092407	3255	0.016706443914081145
ENSDARG00000092411	740	0.8400954653937948
ENSDARG00000092413	363	0.2720763723150358
ENSDARG00000092419	4203	0.38902147971360385
ENSDARG00000092421	759	0.5322195704057279
ENSDARG00000092422	927	0.06682577565632458
ENSDARG00000092423	1284	0.13126491646778043
ENSDARG00000092425	714	0.27684964200477324
ENSDARG00000092427	318	0.6634844868735084
ENSDARG00000092428	675	0.7159904534606205
ENSDARG00000092433	276	0.11217183770883055
ENSDARG00000092436	966	0.5918854415274463
ENSDARG00000092439	236	0.19809069212410502
ENSDARG00000092443	772	0.39856801909307876
ENSDARG00000092444	730	0.6372315035799523
ENSDARG00000092445	2302	0.0477326968973747
ENSDARG00000092448	3033	0.028639618138424822
ENSDARG00000092452	610	0.4486873508353222
ENSDARG00000092454	639	0.2649164677804296
ENSDARG00000092455	1370	0.12410501193317422
ENSDARG00000092456	1069	0.30071599045346065
ENSDARG00000092457	692	0.03341288782816229
ENSDARG00000092458	881	0.4343675417661098
ENSDARG00000092459	806	0.3556085918854415
ENSDARG00000092460	364	0.35083532219570407
ENSDARG00000092463	1402	0.06443914081145585
ENSDARG00000092464	2398	0.06921241050119331
ENSDARG00000092467	5624	0.016706443914081145
ENSDARG00000092469	493	0.548926014319809
ENSDARG00000092470	1402	0.20763723150357996
ENSDARG00000092471	1351	0.06682577565632458
ENSDARG00000092472	1646	0.1360381861575179
ENSDARG00000092473	1249	0.03341288782816229
ENSDARG00000092476	807	0.39618138424821003
ENSDARG00000092477	820	0.15274463007159905
ENSDARG00000092478	2147	0.0405727923627685
ENSDARG00000092480	485	0.3221957040572792
ENSDARG00000092481	501	0.8949880668257757
ENSDARG00000092482	1656	0.045346062052505964
ENSDARG00000092483	1332	0.06443914081145585
ENSDARG00000092487	786	0.9140811455847255
ENSDARG00000092488	7088	0.01909307875894988
ENSDARG00000092489	1324	0.19331742243436753
ENSDARG00000092490	265	0.6181384248210023
ENSDARG00000092491	699	0.5298329355608592
ENSDARG00000092493	3280	0.026252983293556086
ENSDARG00000092496	551	0.6276849642004774
ENSDARG00000092498	876	0.3937947494033413
ENSDARG00000092499	3046	0.05489260143198091
ENSDARG00000092500	3363	0.35083532219570407
ENSDARG00000092501	2102	0.47494033412887826
ENSDARG00000092502	318	0.8448687350835322
ENSDARG00000092503	8905	0.016706443914081145
ENSDARG00000092507	1654	0.06682577565632458
ENSDARG00000092508	2261	0.031026252983293555
ENSDARG00000092510	2692	0.15274463007159905
ENSDARG00000092511	392	0.6229116945107399
ENSDARG00000092512	2024	0.6252983293556086
ENSDARG00000092513	1038	0.60381861575179
ENSDARG00000092517	5571	0.016706443914081145
ENSDARG00000092518	847	0.7804295942720764
ENSDARG00000092520	1225	0.5847255369928401
ENSDARG00000092521	1337	0.4295942720763723
ENSDARG00000092522	2665	0.16467780429594273
ENSDARG00000092523	2574	0.7875894988066826
ENSDARG00000092525	516	0.5751789976133651
ENSDARG00000092528	1544	0.3054892601431981
ENSDARG00000092532	1142	0.28878281622911695
ENSDARG00000092533	569	0.5346062052505967
ENSDARG00000092535	521	0.6372315035799523
ENSDARG00000092538	1018	0.3126491646778043
ENSDARG00000092539	540	0.8400954653937948
ENSDARG00000092542	1030	0.43675417661097854
ENSDARG00000092546	2073	0.021479713603818614
ENSDARG00000092550	894	0.11455847255369929
ENSDARG00000092551	1052	0.4081145584725537
ENSDARG00000092552	539	0.6921241050119332
ENSDARG00000092553	1415	0.014319809069212411
ENSDARG00000092556	2805	0.09307875894988067
ENSDARG00000092557	585	0.39618138424821003
ENSDARG00000092558	2686	0.05489260143198091
ENSDARG00000092561	1589	0.24105011933174225
ENSDARG00000092567	3614	0.22673031026252982
ENSDARG00000092571	282	0.45584725536992843
ENSDARG00000092573	1003	0.02386634844868735
ENSDARG00000092574	685	0.40572792362768495
ENSDARG00000092576	865	0.39618138424821003
ENSDARG00000092577	1304	0.9474940334128878
ENSDARG00000092578	1684	0.081145584725537
ENSDARG00000092580	800	0.07398568019093078
ENSDARG00000092583	781	0.11933174224343675
ENSDARG00000092584	1331	0.18377088305489261
ENSDARG00000092585	765	0.5298329355608592
ENSDARG00000092587	582	0.639618138424821
ENSDARG00000092589	1882	0.7780429594272077
ENSDARG00000092591	420	0.5441527446300716
ENSDARG00000092592	493	0.1431980906921241
ENSDARG00000092593	651	0.9140811455847255
ENSDARG00000092596	701	0.4821002386634845
ENSDARG00000092599	545	0.4510739856801909
ENSDARG00000092600	1707	0.39618138424821003
ENSDARG00000092602	370	0.15990453460620524
ENSDARG00000092604	3259	0.47494033412887826
ENSDARG00000092605	1644	0.059665871121718374
ENSDARG00000092606	251	0.6682577565632458
ENSDARG00000092607	883	0.4295942720763723
ENSDARG00000092608	4881	0.016706443914081145
ENSDARG00000092609	2124	0.028639618138424822
ENSDARG00000092610	2333	0.01909307875894988
ENSDARG00000092615	410	0.19331742243436753
ENSDARG00000092616	495	0.8949880668257757
ENSDARG00000092624	3825	0.18615751789976134
ENSDARG00000092625	1588	0.47255369928400953
ENSDARG00000092626	2774	0.10739856801909307
ENSDARG00000092627	855	0.9021479713603818
ENSDARG00000092630	218	0.9809069212410502
ENSDARG00000092632	1048	0.32935560859188545
ENSDARG00000092633	684	0.059665871121718374
ENSDARG00000092634	1471	0.3937947494033413
ENSDARG00000092635	585	0.4295942720763723
ENSDARG00000092636	1660	0.10739856801909307
ENSDARG00000092638	8323	0.01909307875894988
ENSDARG00000092640	346	0.8281622911694511
ENSDARG00000092641	569	0.8281622911694511
ENSDARG00000092644	3026	0.12410501193317422
ENSDARG00000092645	389	0.5704057279236276
ENSDARG00000092650	561	0.8424821002386634
ENSDARG00000092651	3138	0.06682577565632458
ENSDARG00000092652	6272	0.021479713603818614
ENSDARG00000092653	1705	0.37708830548926014
ENSDARG00000092658	430	0.3794749403341289
ENSDARG00000092659	1203	0.02386634844868735
ENSDARG00000092660	2623	0.10739856801909307
ENSDARG00000092662	1410	0.5584725536992841
ENSDARG00000092664	701	0.19331742243436753
ENSDARG00000092666	570	0.6873508353221957
ENSDARG00000092667	712	0.3412887828162291
ENSDARG00000092668	726	0.7303102625298329
ENSDARG00000092671	3599	0.06205250596658711
ENSDARG00000092673	776	0.1431980906921241
ENSDARG00000092677	644	0.03818615751789976
ENSDARG00000092679	333	0.2458233890214797
ENSDARG00000092680	1060	0.5632458233890215
ENSDARG00000092683	586	0.5584725536992841
ENSDARG00000092686	394	0.03818615751789976
ENSDARG00000092687	1163	0.1575178997613365
ENSDARG00000092691	823	0.7422434367541766
ENSDARG00000092692	2216	0.15990453460620524
ENSDARG00000092693	1732	0.016706443914081145
ENSDARG00000092696	1794	0.3914081145584726
ENSDARG00000092697	1317	0.6587112171837709
ENSDARG00000092702	338	0.5823389021479713
ENSDARG00000092705	805	0.2840095465393795
ENSDARG00000092707	1138	0.8329355608591885
ENSDARG00000092708	201	0.0954653937947494
ENSDARG00000092709	678	0.8257756563245824
ENSDARG00000092711	987	0.883054892601432
ENSDARG00000092713	553	0.6825775656324582
ENSDARG00000092714	1243	0.5155131264916468
ENSDARG00000092715	2175	0.11455847255369929
ENSDARG00000092716	1113	0.15990453460620524
ENSDARG00000092717	750	0.42720763723150357
ENSDARG00000092718	1488	0.4152744630071599
ENSDARG00000092721	1398	0.22673031026252982
ENSDARG00000092722	2904	0.1766109785202864
ENSDARG00000092723	2154	0.7565632458233891
ENSDARG00000092725	851	0.057279236276849645
ENSDARG00000092726	1115	0.1766109785202864
ENSDARG00000092728	1067	0.6778042959427207
ENSDARG00000092730	1779	0.09785202863961814
ENSDARG00000092731	1387	0.23389021479713604
ENSDARG00000092732	3552	0.04295942720763723
ENSDARG00000092738	438	0.3269689737470167
ENSDARG00000092739	720	0.5894988066825776
ENSDARG00000092740	3100	0.2386634844868735
ENSDARG00000092745	1566	0.3532219570405728
ENSDARG00000092746	1815	0.028639618138424822
ENSDARG00000092749	749	0.6968973747016707
ENSDARG00000092752	530	0.324582338902148
ENSDARG00000092758	2235	0.5513126491646778
ENSDARG00000092759	3410	0.2863961813842482
ENSDARG00000092762	296	0.5346062052505967
ENSDARG00000092764	559	0.954653937947494
ENSDARG00000092765	1181	0.081145584725537
ENSDARG00000092766	1378	0.10023866348448687
ENSDARG00000092770	588	0.10739856801909307
ENSDARG00000092771	475	0.17422434367541767
ENSDARG00000092772	463	0.1909307875894988
ENSDARG00000092774	3093	0.03579952267303103
ENSDARG00000092775	1380	0.162291169451074
ENSDARG00000092778	8966	0.02386634844868735
ENSDARG00000092779	713	0.9164677804295943
ENSDARG00000092780	989	0.09307875894988067
ENSDARG00000092781	540	0.8257756563245824
ENSDARG00000092784	1013	0.2911694510739857
ENSDARG00000092787	612	0.03818615751789976
ENSDARG00000092788	861	0.5775656324582339
ENSDARG00000092791	525	0.3532219570405728
ENSDARG00000092792	1216	0.42720763723150357
ENSDARG00000092793	649	0.7040572792362768
ENSDARG00000092798	1068	0.016706443914081145
ENSDARG00000092799	1037	0.06443914081145585
ENSDARG00000092800	1825	0.6634844868735084
ENSDARG00000092801	335	0.5608591885441527
ENSDARG00000092802	1359	0.0405727923627685
ENSDARG00000092806	1786	0.31742243436754175
ENSDARG00000092807	461	0.016706443914081145
ENSDARG00000092808	367	0.33651551312649164
ENSDARG00000092809	1170	0.41766109785202865
ENSDARG00000092810	2299	0.11217183770883055
ENSDARG00000092813	1336	0.29594272076372313
ENSDARG00000092814	766	0.7613365155131265
ENSDARG00000092816	3319	0.016706443914081145
ENSDARG00000092818	773	0.711217183770883
ENSDARG00000092823	1456	0.26252983293556087
ENSDARG00000092825	1581	0.19809069212410502
ENSDARG00000092826	2121	0.11694510739856802
ENSDARG00000092829	1560	0.1288782816229117
ENSDARG00000092833	1646	0.5298329355608592
ENSDARG00000092834	662	0.7637231503579952
ENSDARG00000092842	423	0.17422434367541767
ENSDARG00000092845	948	0.4343675417661098
ENSDARG00000092846	2025	0.059665871121718374
ENSDARG00000092847	546	0.38902147971360385
ENSDARG00000092849	4431	0.02386634844868735
ENSDARG00000092850	579	0.36515513126491644
ENSDARG00000092853	1609	0.15513126491646778
ENSDARG00000092855	2952	0.059665871121718374
ENSDARG00000092856	1856	0.021479713603818614
ENSDARG00000092858	1884	0.13365155131264916
ENSDARG00000092862	3048	0.3627684964200477
ENSDARG00000092863	642	0.7016706443914081
ENSDARG00000092870	827	0.031026252983293555
ENSDARG00000092872	1582	0.07875894988066826
ENSDARG00000092873	900	0.028639618138424822
ENSDARG00000092875	729	0.19331742243436753
ENSDARG00000092878	1274	0.4510739856801909
ENSDARG00000092880	525	0.08353221957040573
ENSDARG00000092881	3882	0.1288782816229117
ENSDARG00000092882	1062	0.11694510739856802
ENSDARG00000092883	1402	0.38902147971360385
ENSDARG00000092885	3269	0.07159904534606205
ENSDARG00000092887	1345	0.1360381861575179
ENSDARG00000092889	976	0.10978520286396182
ENSDARG00000092890	496	0.6801909307875895
ENSDARG00000092892	886	0.18854415274463007
ENSDARG00000092893	700	0.20286396181384247
ENSDARG00000092894	1131	0.14797136038186157
ENSDARG00000092895	904	0.045346062052505964
ENSDARG00000092896	1050	0.1026252983293556
ENSDARG00000092898	1779	0.3269689737470167
ENSDARG00000092900	742	0.03818615751789976
ENSDARG00000092903	2209	0.026252983293556086
ENSDARG00000092905	372	0.5155131264916468
ENSDARG00000092908	796	0.7923627684964201
ENSDARG00000092912	770	0.48687350835322196
ENSDARG00000092913	636	0.7613365155131265
ENSDARG00000092914	449	0.3818615751789976
ENSDARG00000092916	661	0.16945107398568018
ENSDARG00000092918	1914	0.3747016706443914
ENSDARG00000092919	1603	0.31026252983293556
ENSDARG00000092920	804	0.16945107398568018
ENSDARG00000092923	671	0.6205250596658711
ENSDARG00000092924	3838	0.14797136038186157
ENSDARG00000092925	934	0.8758949880668258
ENSDARG00000092926	432	0.7231503579952268
ENSDARG00000092927	505	0.4916467780429594
ENSDARG00000092930	429	0.9427207637231504
ENSDARG00000092931	1376	0.6563245823389021
ENSDARG00000092934	1633	0.10978520286396182
ENSDARG00000092938	1263	0.5346062052505967
ENSDARG00000092939	742	0.8782816229116945
ENSDARG00000092940	233	0.07398568019093078
ENSDARG00000092941	2768	0.60381861575179
ENSDARG00000092944	89	0.4486873508353222
ENSDARG00000092945	3263	0.2911694510739857
ENSDARG00000092946	807	0.6062052505966588
ENSDARG00000092947	1673	0.13365155131264916
ENSDARG00000092948	4148	0.01909307875894988
ENSDARG00000092949	2746	0.2315035799522673
ENSDARG00000092950	876	0.18854415274463007
ENSDARG00000092954	937	0.031026252983293555
ENSDARG00000092955	787	0.6205250596658711
ENSDARG00000092956	2219	0.4916467780429594
ENSDARG00000092961	1348	0.3747016706443914
ENSDARG00000092962	869	0.31742243436754175
ENSDARG00000092963	1131	0.050119331742243436
ENSDARG00000092965	1046	0.43675417661097854
ENSDARG00000092967	729	0.11217183770883055
ENSDARG00000092968	1427	0.12171837708830549
ENSDARG00000092970	1321	0.13126491646778043
ENSDARG00000092973	809	0.6754176610978521
ENSDARG00000092975	913	0.548926014319809
ENSDARG00000092976	5609	0.021479713603818614
ENSDARG00000092979	2807	0.028639618138424822
ENSDARG00000092980	1389	0.14558472553699284
ENSDARG00000092984	2645	0.7494033412887828
ENSDARG00000092985	576	0.4152744630071599
ENSDARG00000092987	1274	0.17899761336515513
ENSDARG00000092989	6167	0.2386634844868735
ENSDARG00000092995	704	0.5513126491646778
ENSDARG00000092996	1570	0.15274463007159905
ENSDARG00000092998	3165	0.03341288782816229
ENSDARG00000092999	1164	0.40572792362768495
ENSDARG00000093000	343	0.4009546539379475
ENSDARG00000093001	846	0.8281622911694511
ENSDARG00000093003	2053	0.059665871121718374
ENSDARG00000093005	1236	0.3436754176610978
